ds,lag1_level__m,lag3_level__m,lag7_level__m,lag14_level__m,belet_weyne_level__m,belet_weyne_lag1_level__m,belet_weyne_lag3_level__m,belet_weyne_lag7_level__m,belet_weyne_lag14_level__m,ethiopia_fafen_haren_precipitation_sum,ethiopia_fafen_haren_precipitation_hours,ethiopia_fafen_haren_lag1_precipitation_sum,ethiopia_fafen_haren_lag1_precipitation_hours,ethiopia_fafen_haren_lag3_precipitation_sum,ethiopia_fafen_haren_lag3_precipitation_hours,ethiopia_fafen_haren_lag7_precipitation_sum,ethiopia_fafen_haren_lag7_precipitation_hours,ethiopia_fafen_haren_lag14_precipitation_sum,ethiopia_fafen_haren_lag14_precipitation_hours,ethiopia_fafen_gebredarre_precipitation_sum,ethiopia_fafen_gebredarre_precipitation_hours,ethiopia_fafen_gebredarre_lag1_precipitation_sum,ethiopia_fafen_gebredarre_lag1_precipitation_hours,ethiopia_fafen_gebredarre_lag3_precipitation_sum,ethiopia_fafen_gebredarre_lag3_precipitation_hours,ethiopia_fafen_gebredarre_lag7_precipitation_sum,ethiopia_fafen_gebredarre_lag7_precipitation_hours,ethiopia_fafen_gebredarre_lag14_precipitation_sum,ethiopia_fafen_gebredarre_lag14_precipitation_hours,ethiopia_shabelle_gode_precipitation_sum,ethiopia_shabelle_gode_precipitation_hours,ethiopia_shabelle_gode_lag1_precipitation_sum,ethiopia_shabelle_gode_lag1_precipitation_hours,ethiopia_shabelle_gode_lag3_precipitation_sum,ethiopia_shabelle_gode_lag3_precipitation_hours,ethiopia_shabelle_gode_lag7_precipitation_sum,ethiopia_shabelle_gode_lag7_precipitation_hours,ethiopia_shabelle_gode_lag14_precipitation_sum,ethiopia_shabelle_gode_lag14_precipitation_hours,y
2024-03-11,2.28,2.28,2.3,2.32,2.15,2.15,2.18,2.18,2.2,0.0,0.0,0.2,2.0,7.3999996,7.0,1.3000001,5.0,0.0,0.0,0.0,0.0,0.2,2.0,7.3999996,7.0,1.3000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28
2024-03-12,2.28,2.28,2.3,2.32,2.15,2.15,2.18,2.18,2.18,0.0,0.0,0.0,0.0,1.4000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28
2024-03-13,2.28,2.28,2.3,2.32,2.15,2.15,2.15,2.18,2.18,0.0,0.0,0.0,0.0,0.2,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26
2024-03-14,2.26,2.28,2.3,2.32,2.15,2.15,2.15,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26
2024-03-15,2.26,2.28,2.28,2.3,2.13,2.15,2.15,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,7.3999996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3999996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26
2024-03-16,2.26,2.26,2.28,2.3,2.13,2.13,2.15,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26
2024-03-17,2.26,2.26,2.28,2.3,2.1,2.13,2.15,2.15,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-18,2.22,2.26,2.28,2.3,2.1,2.1,2.13,2.15,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-19,2.22,2.26,2.28,2.3,2.1,2.1,2.13,2.15,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-20,2.22,2.22,2.26,2.3,2.1,2.1,2.1,2.15,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-21,2.22,2.22,2.26,2.3,2.1,2.1,2.1,2.15,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-22,2.22,2.22,2.26,2.28,2.08,2.1,2.1,2.13,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3999996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3999996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-23,2.22,2.22,2.26,2.28,2.08,2.08,2.1,2.13,2.18,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,7.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-24,2.22,2.22,2.22,2.28,2.08,2.08,2.1,2.1,2.15,1.3000001,8.0,0.1,1.0,0.0,0.0,0.0,0.0,0.2,2.0,1.3000001,8.0,0.1,1.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-25,2.22,2.22,2.22,2.28,2.08,2.08,2.08,2.1,2.15,0.0,0.0,1.3000001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-26,2.22,2.22,2.22,2.28,2.08,2.08,2.08,2.1,2.15,1.1,5.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.1,5.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-27,2.22,2.22,2.22,2.26,2.08,2.08,2.08,2.1,2.15,14.6,13.0,1.1,5.0,1.3000001,8.0,0.0,0.0,0.0,0.0,14.6,13.0,1.1,5.0,1.3000001,8.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-28,2.22,2.22,2.22,2.26,2.05,2.08,2.08,2.1,2.15,6.0,12.0,14.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,14.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-29,2.22,2.22,2.22,2.26,2.05,2.05,2.08,2.08,2.13,1.7000002,9.0,6.0,12.0,1.1,5.0,0.0,0.0,0.0,0.0,1.7000002,9.0,6.0,12.0,1.1,5.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-03-30,2.22,2.22,2.22,2.26,2.05,2.05,2.08,2.08,2.13,0.8000001,5.0,1.7000002,9.0,14.6,13.0,0.1,1.0,0.0,0.0,0.8000001,5.0,1.7000002,9.0,14.6,13.0,0.1,1.0,0.0,0.0,0.1,1.0,0.1,1.0,0.5,2.0,0.0,0.0,0.0,0.0,2.22
2024-03-31,2.22,2.22,2.22,2.22,2.05,2.05,2.05,2.08,2.1,0.2,2.0,0.8000001,5.0,6.0,12.0,1.3000001,8.0,0.0,0.0,0.2,2.0,0.8000001,5.0,6.0,12.0,1.3000001,8.0,0.0,0.0,0.5,3.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
2024-04-01,2.22,2.22,2.22,2.22,2.05,2.05,2.05,2.08,2.1,13.6,16.0,0.2,2.0,1.7000002,9.0,0.0,0.0,0.0,0.0,13.6,16.0,0.2,2.0,1.7000002,9.0,0.0,0.0,0.0,0.0,2.8,2.0,0.5,3.0,0.1,1.0,0.0,0.0,0.0,0.0,2.22
2024-04-02,2.22,2.22,2.22,2.22,2.05,2.05,2.05,2.08,2.1,17.0,19.0,13.6,16.0,0.8000001,5.0,1.1,5.0,0.0,0.0,17.0,19.0,13.6,16.0,0.8000001,5.0,1.1,5.0,0.0,0.0,9.2,9.0,2.8,2.0,0.1,1.0,0.0,0.0,0.0,0.0,2.22
2024-04-03,2.22,2.22,2.22,2.22,2.05,2.05,2.05,2.08,2.1,4.8,14.0,17.0,19.0,0.2,2.0,14.6,13.0,0.0,0.0,4.8,14.0,17.0,19.0,0.2,2.0,14.6,13.0,0.0,0.0,0.2,2.0,9.2,9.0,0.5,3.0,0.5,2.0,0.0,0.0,2.22
2024-04-04,2.22,2.22,2.22,2.22,2.05,2.05,2.05,2.05,2.1,0.90000004,4.0,4.8,14.0,13.6,16.0,6.0,12.0,0.0,0.0,0.90000004,4.0,4.8,14.0,13.6,16.0,6.0,12.0,0.0,0.0,8.3,9.0,0.2,2.0,2.8,2.0,0.0,0.0,0.0,0.0,2.22
2024-04-05,2.22,2.22,2.22,2.22,2.05,2.05,2.05,2.05,2.08,0.70000005,5.0,0.90000004,4.0,17.0,19.0,1.7000002,9.0,0.0,0.0,0.70000005,5.0,0.90000004,4.0,17.0,19.0,1.7000002,9.0,0.0,0.0,0.90000004,6.0,8.3,9.0,9.2,9.0,0.1,1.0,0.0,0.0,2.22
2024-04-06,2.22,2.22,2.22,2.22,2.02,2.05,2.05,2.05,2.08,1.4000001,7.0,0.70000005,5.0,4.8,14.0,0.8000001,5.0,0.1,1.0,1.4000001,7.0,0.70000005,5.0,4.8,14.0,0.8000001,5.0,0.1,1.0,0.1,1.0,0.90000004,6.0,0.2,2.0,0.1,1.0,0.0,0.0,2.22
2024-04-07,2.22,2.22,2.22,2.22,2.02,2.02,2.05,2.05,2.08,1.0,6.0,1.4000001,7.0,0.90000004,4.0,0.2,2.0,1.3000001,8.0,1.0,6.0,1.4000001,7.0,0.90000004,4.0,0.2,2.0,1.3000001,8.0,1.0,4.0,0.1,1.0,8.3,9.0,0.5,3.0,0.0,0.0,2.2
2024-04-08,2.2,2.22,2.22,2.22,2.27,2.02,2.05,2.05,2.08,0.5,5.0,1.0,6.0,0.70000005,5.0,13.6,16.0,0.0,0.0,0.5,5.0,1.0,6.0,0.70000005,5.0,13.6,16.0,0.0,0.0,2.2,3.0,1.0,4.0,0.90000004,6.0,2.8,2.0,0.0,0.0,2.2
2024-04-09,2.2,2.22,2.22,2.22,2.38,2.27,2.02,2.05,2.08,2.5000002,9.0,0.5,5.0,1.4000001,7.0,17.0,19.0,1.1,5.0,2.5000002,9.0,0.5,5.0,1.4000001,7.0,17.0,19.0,1.1,5.0,0.6,2.0,2.2,3.0,0.1,1.0,9.2,9.0,0.0,0.0,2.2
2024-04-10,2.2,2.2,2.22,2.22,2.78,2.38,2.02,2.05,2.08,0.8000001,5.0,2.5000002,9.0,1.0,6.0,4.8,14.0,14.6,13.0,0.8000001,5.0,2.5000002,9.0,1.0,6.0,4.8,14.0,14.6,13.0,0.0,0.0,0.6,2.0,1.0,4.0,0.2,2.0,0.5,2.0,2.2
2024-04-11,2.2,2.2,2.22,2.22,3.0,2.78,2.27,2.05,2.05,0.9000001,8.0,0.8000001,5.0,0.5,5.0,0.90000004,4.0,6.0,12.0,0.9000001,8.0,0.8000001,5.0,0.5,5.0,0.90000004,4.0,6.0,12.0,0.0,0.0,0.0,0.0,2.2,3.0,8.3,9.0,0.0,0.0,2.2
2024-04-12,2.2,2.2,2.22,2.22,3.18,3.0,2.38,2.05,2.05,0.3,3.0,0.9000001,8.0,2.5000002,9.0,0.70000005,5.0,1.7000002,9.0,0.3,3.0,0.9000001,8.0,2.5000002,9.0,0.70000005,5.0,1.7000002,9.0,0.3,2.0,0.0,0.0,0.6,2.0,0.90000004,6.0,0.1,1.0,2.26
2024-04-13,2.26,2.2,2.22,2.22,3.35,3.18,2.78,2.02,2.05,0.0,0.0,0.3,3.0,0.8000001,5.0,1.4000001,7.0,0.8000001,5.0,0.0,0.0,0.3,3.0,0.8000001,5.0,1.4000001,7.0,0.8000001,5.0,0.0,0.0,0.3,2.0,0.0,0.0,0.1,1.0,0.1,1.0,2.36
2024-04-14,2.36,2.2,2.2,2.22,3.55,3.35,3.0,2.02,2.05,0.8,5.0,0.0,0.0,0.9000001,8.0,1.0,6.0,0.2,2.0,0.8,5.0,0.0,0.0,0.9000001,8.0,1.0,6.0,0.2,2.0,1.3000001,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.5,3.0,2.44
2024-04-15,2.44,2.26,2.2,2.22,3.75,3.55,3.18,2.27,2.05,1.1000001,9.0,0.8,5.0,0.3,3.0,0.5,5.0,13.6,16.0,1.1000001,9.0,0.8,5.0,0.3,3.0,0.5,5.0,13.6,16.0,0.0,0.0,1.3000001,4.0,0.3,2.0,2.2,3.0,2.8,2.0,2.55
2024-04-16,2.55,2.36,2.2,2.22,4.12,3.75,3.35,2.38,2.05,2.0,8.0,1.1000001,9.0,0.0,0.0,2.5000002,9.0,17.0,19.0,2.0,8.0,1.1000001,9.0,0.0,0.0,2.5000002,9.0,17.0,19.0,0.70000005,2.0,0.0,0.0,0.0,0.0,0.6,2.0,9.2,9.0,2.62
2024-04-17,2.62,2.44,2.2,2.22,4.5,4.12,3.55,2.78,2.05,3.1,8.0,2.0,8.0,0.8,5.0,0.8000001,5.0,4.8,14.0,3.1,8.0,2.0,8.0,0.8,5.0,0.8000001,5.0,4.8,14.0,9.0,15.0,0.70000005,2.0,1.3000001,4.0,0.0,0.0,0.2,2.0,2.7
2024-04-18,2.7,2.55,2.2,2.22,4.58,4.5,3.75,3.0,2.05,2.2,4.0,3.1,8.0,1.1000001,9.0,0.9000001,8.0,0.90000004,4.0,2.2,4.0,3.1,8.0,1.1000001,9.0,0.9000001,8.0,0.90000004,4.0,5.5,6.0,9.0,15.0,0.0,0.0,0.0,0.0,8.3,9.0,2.8
2024-04-19,2.8,2.62,2.26,2.22,4.66,4.58,4.12,3.18,2.05,12.0,16.0,2.2,4.0,2.0,8.0,0.3,3.0,0.70000005,5.0,12.0,16.0,2.2,4.0,2.0,8.0,0.3,3.0,0.70000005,5.0,10.9,4.0,5.5,6.0,0.70000005,2.0,0.3,2.0,0.90000004,6.0,2.96
2024-04-20,2.96,2.7,2.36,2.22,4.55,4.66,4.5,3.35,2.02,1.1,5.0,12.0,16.0,3.1,8.0,0.0,0.0,1.4000001,7.0,1.1,5.0,12.0,16.0,3.1,8.0,0.0,0.0,1.4000001,7.0,8.2,13.0,10.9,4.0,9.0,15.0,0.0,0.0,0.1,1.0,3.08
2024-04-21,3.08,2.8,2.44,2.2,4.5,4.55,4.58,3.55,2.02,2.0,7.0,1.1,5.0,2.2,4.0,0.8,5.0,1.0,6.0,2.0,7.0,1.1,5.0,2.2,4.0,0.8,5.0,1.0,6.0,0.0,0.0,8.2,13.0,5.5,6.0,1.3000001,4.0,1.0,4.0,3.2
2024-04-22,3.2,2.96,2.55,2.2,5.15,4.5,4.66,3.75,2.27,2.6999998,12.0,2.0,7.0,12.0,16.0,1.1000001,9.0,0.5,5.0,2.6999998,12.0,2.0,7.0,12.0,16.0,1.1000001,9.0,0.5,5.0,4.5999994,7.0,0.0,0.0,10.9,4.0,0.0,0.0,2.2,3.0,3.33
2024-04-23,3.33,3.08,2.62,2.2,4.8,5.15,4.55,4.12,2.38,2.0000002,6.0,2.6999998,12.0,1.1,5.0,2.0,8.0,2.5000002,9.0,2.0000002,6.0,2.6999998,12.0,1.1,5.0,2.0,8.0,2.5000002,9.0,3.6999998,8.0,4.5999994,7.0,8.2,13.0,0.70000005,2.0,0.6,2.0,3.48
2024-04-24,3.48,3.2,2.7,2.2,6.0,4.8,4.5,4.5,2.78,5.7999997,11.0,2.0000002,6.0,2.0,7.0,3.1,8.0,0.8000001,5.0,5.7999997,11.0,2.0000002,6.0,2.0,7.0,3.1,8.0,0.8000001,5.0,13.299998,17.0,3.6999998,8.0,0.0,0.0,9.0,15.0,0.0,0.0,3.6
2024-04-25,3.6,3.33,2.8,2.2,6.2,6.0,5.15,4.58,3.0,1.1,8.0,5.7999997,11.0,2.6999998,12.0,2.2,4.0,0.9000001,8.0,1.1,8.0,5.7999997,11.0,2.6999998,12.0,2.2,4.0,0.9000001,8.0,15.400001,19.0,13.299998,17.0,4.5999994,7.0,5.5,6.0,0.0,0.0,3.68
2024-04-26,3.68,3.48,2.96,2.26,6.68,6.2,4.8,4.66,3.18,1.5000001,5.0,1.1,8.0,2.0000002,6.0,12.0,16.0,0.3,3.0,1.5000001,5.0,1.1,8.0,2.0000002,6.0,12.0,16.0,0.3,3.0,0.3,3.0,15.400001,19.0,3.6999998,8.0,10.9,4.0,0.3,2.0,3.82
2024-04-27,3.82,3.6,3.08,2.36,6.58,6.68,6.0,4.55,3.35,10.8,6.0,1.5000001,5.0,5.7999997,11.0,1.1,5.0,0.0,0.0,10.8,6.0,1.5000001,5.0,5.7999997,11.0,1.1,5.0,0.0,0.0,0.3,3.0,0.3,3.0,13.299998,17.0,8.2,13.0,0.0,0.0,3.96
2024-04-28,3.96,3.68,3.2,2.44,6.58,6.58,6.2,4.5,3.55,0.4,3.0,10.8,6.0,1.1,8.0,2.0,7.0,0.8,5.0,0.4,3.0,10.8,6.0,1.1,8.0,2.0,7.0,0.8,5.0,0.0,0.0,0.3,3.0,15.400001,19.0,0.0,0.0,1.3000001,4.0,4.05
2024-04-29,4.05,3.82,3.33,2.55,6.5,6.58,6.68,5.15,3.75,2.0,8.0,0.4,3.0,1.5000001,5.0,2.6999998,12.0,1.1000001,9.0,2.0,8.0,0.4,3.0,1.5000001,5.0,2.6999998,12.0,1.1000001,9.0,0.2,2.0,0.0,0.0,0.3,3.0,4.5999994,7.0,0.0,0.0,4.2
2024-04-30,4.2,3.96,3.48,2.62,6.5,6.5,6.58,4.8,4.12,4.7999997,10.0,2.0,8.0,10.8,6.0,2.0000002,6.0,2.0,8.0,4.7999997,10.0,2.0,8.0,10.8,6.0,2.0000002,6.0,2.0,8.0,2.2,8.0,0.2,2.0,0.3,3.0,3.6999998,8.0,0.70000005,2.0,4.32
2024-05-01,4.32,4.05,3.6,2.7,6.5,6.5,6.58,6.0,4.5,2.1,11.0,4.7999997,10.0,0.4,3.0,5.7999997,11.0,3.1,8.0,2.1,11.0,4.7999997,10.0,0.4,3.0,5.7999997,11.0,3.1,8.0,6.5999994,6.0,2.2,8.0,0.0,0.0,13.299998,17.0,9.0,15.0,4.46
2024-05-02,4.46,4.2,3.68,2.8,7.0,6.5,6.5,6.2,4.58,4.2999997,10.0,2.1,11.0,2.0,8.0,1.1,8.0,2.2,4.0,4.2999997,10.0,2.1,11.0,2.0,8.0,1.1,8.0,2.2,4.0,0.90000004,5.0,6.5999994,6.0,0.2,2.0,15.400001,19.0,5.5,6.0,4.52
2024-05-03,4.52,4.32,3.82,2.96,6.9,7.0,6.5,6.68,4.66,1.3000001,10.0,4.2999997,10.0,4.7999997,10.0,1.5000001,5.0,12.0,16.0,1.3000001,10.0,4.2999997,10.0,4.7999997,10.0,1.5000001,5.0,12.0,16.0,17.300003,12.0,0.90000004,5.0,2.2,8.0,0.3,3.0,10.9,4.0,4.6
2024-05-04,4.6,4.46,3.96,3.08,7.0,6.9,6.5,6.58,4.55,0.0,0.0,1.3000001,10.0,2.1,11.0,10.8,6.0,1.1,5.0,0.0,0.0,1.3000001,10.0,2.1,11.0,10.8,6.0,1.1,5.0,0.90000004,6.0,17.300003,12.0,6.5999994,6.0,0.3,3.0,8.2,13.0,4.72
2024-05-05,4.72,4.52,4.05,3.2,7.12,7.0,7.0,6.58,4.5,3.3000002,9.0,0.0,0.0,4.2999997,10.0,0.4,3.0,2.0,7.0,3.3000002,9.0,0.0,0.0,4.2999997,10.0,0.4,3.0,2.0,7.0,13.100001,10.0,0.90000004,6.0,0.90000004,5.0,0.0,0.0,0.0,0.0,4.84
2024-05-06,4.84,4.6,4.2,3.33,7.2,7.12,6.9,6.5,5.15,1.0,7.0,3.3000002,9.0,1.3000001,10.0,2.0,8.0,2.6999998,12.0,1.0,7.0,3.3000002,9.0,1.3000001,10.0,2.0,8.0,2.6999998,12.0,1.2,4.0,13.100001,10.0,17.300003,12.0,0.2,2.0,4.5999994,7.0,4.92
2024-05-07,4.92,4.72,4.32,3.48,7.33,7.2,7.0,6.5,4.8,0.6,5.0,1.0,7.0,0.0,0.0,4.7999997,10.0,2.0000002,6.0,0.6,5.0,1.0,7.0,0.0,0.0,4.7999997,10.0,2.0000002,6.0,15.200001,12.0,1.2,4.0,0.90000004,6.0,2.2,8.0,3.6999998,8.0,5.05
2024-05-08,5.05,4.84,4.46,3.6,7.48,7.33,7.12,6.5,6.0,6.2000003,11.0,0.6,5.0,3.3000002,9.0,2.1,11.0,5.7999997,11.0,6.2000003,11.0,0.6,5.0,3.3000002,9.0,2.1,11.0,5.7999997,11.0,0.1,1.0,15.200001,12.0,13.100001,10.0,6.5999994,6.0,13.299998,17.0,5.14
2024-05-09,5.14,4.92,4.52,3.68,7.56,7.48,7.2,7.0,6.2,2.6999998,11.0,6.2000003,11.0,1.0,7.0,4.2999997,10.0,1.1,8.0,2.6999998,11.0,6.2000003,11.0,1.0,7.0,4.2999997,10.0,1.1,8.0,0.3,2.0,0.1,1.0,1.2,4.0,0.90000004,5.0,15.400001,19.0,5.22
2024-05-10,5.22,5.05,4.6,3.82,7.6,7.56,7.33,6.9,6.68,2.6,7.0,2.6999998,11.0,0.6,5.0,1.3000001,10.0,1.5000001,5.0,2.6,7.0,2.6999998,11.0,0.6,5.0,1.3000001,10.0,1.5000001,5.0,0.0,0.0,0.3,2.0,15.200001,12.0,17.300003,12.0,0.3,3.0,5.33
2024-05-11,5.33,5.14,4.72,3.96,7.6,7.6,7.48,7.0,6.58,1.9000001,7.0,2.6,7.0,6.2000003,11.0,0.0,0.0,10.8,6.0,1.9000001,7.0,2.6,7.0,6.2000003,11.0,0.0,0.0,10.8,6.0,0.0,0.0,0.0,0.0,0.1,1.0,0.90000004,6.0,0.3,3.0,5.42
2024-05-12,5.42,5.22,4.84,4.05,7.58,7.6,7.56,7.12,6.58,0.5,5.0,1.9000001,7.0,2.6999998,11.0,3.3000002,9.0,0.4,3.0,0.5,5.0,1.9000001,7.0,2.6999998,11.0,3.3000002,9.0,0.4,3.0,0.3,3.0,0.0,0.0,0.3,2.0,13.100001,10.0,0.0,0.0,5.5
2024-05-13,5.5,5.33,4.92,4.2,7.58,7.58,7.6,7.2,6.5,3.3999999,11.0,0.5,5.0,2.6,7.0,1.0,7.0,2.0,8.0,3.3999999,11.0,0.5,5.0,2.6,7.0,1.0,7.0,2.0,8.0,0.5,3.0,0.3,3.0,0.0,0.0,1.2,4.0,0.2,2.0,5.62
2024-05-14,5.62,5.42,5.05,4.32,7.56,7.58,7.6,7.33,6.5,5.4,12.0,3.3999999,11.0,1.9000001,7.0,0.6,5.0,4.7999997,10.0,5.4,12.0,3.3999999,11.0,1.9000001,7.0,0.6,5.0,4.7999997,10.0,0.3,3.0,0.5,3.0,0.0,0.0,15.200001,12.0,2.2,8.0,5.77
2024-05-15,5.77,5.5,5.14,4.46,7.62,7.56,7.58,7.48,6.5,1.9000001,8.0,5.4,12.0,0.5,5.0,6.2000003,11.0,2.1,11.0,1.9000001,8.0,5.4,12.0,0.5,5.0,6.2000003,11.0,2.1,11.0,0.0,0.0,0.3,3.0,0.3,3.0,0.1,1.0,6.5999994,6.0,5.87
2024-05-16,5.87,5.62,5.22,4.52,7.72,7.62,7.58,7.56,7.0,4.5,8.0,1.9000001,8.0,3.3999999,11.0,2.6999998,11.0,4.2999997,10.0,4.5,8.0,1.9000001,8.0,3.3999999,11.0,2.6999998,11.0,4.2999997,10.0,0.0,0.0,0.0,0.0,0.5,3.0,0.3,2.0,0.90000004,5.0,5.96
2024-05-17,5.96,5.77,5.33,4.6,7.82,7.72,7.56,7.6,6.9,3.0,9.0,4.5,8.0,5.4,12.0,2.6,7.0,1.3000001,10.0,3.0,9.0,4.5,8.0,5.4,12.0,2.6,7.0,1.3000001,10.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,17.300003,12.0,6.02
2024-05-18,6.02,5.87,5.42,4.72,8.0,7.82,7.62,7.6,7.0,0.7,2.0,3.0,9.0,1.9000001,8.0,1.9000001,7.0,0.0,0.0,0.7,2.0,3.0,9.0,1.9000001,8.0,1.9000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90000004,6.0,6.09
2024-05-19,6.09,5.96,5.5,4.84,8.2,8.0,7.72,7.58,7.12,0.2,2.0,0.7,2.0,4.5,8.0,0.5,5.0,3.3000002,9.0,0.2,2.0,0.7,2.0,4.5,8.0,0.5,5.0,3.3000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,13.100001,10.0,6.2
2024-05-20,6.2,6.02,5.62,4.92,8.3,8.2,7.82,7.58,7.2,0.3,2.0,0.2,2.0,3.0,9.0,3.3999999,11.0,1.0,7.0,0.3,2.0,0.2,2.0,3.0,9.0,3.3999999,11.0,1.0,7.0,0.3,3.0,0.0,0.0,0.0,0.0,0.5,3.0,1.2,4.0,6.32
2024-05-21,6.32,6.09,5.77,5.05,8.3,8.3,8.0,7.56,7.33,2.8000002,13.0,0.3,2.0,0.7,2.0,5.4,12.0,0.6,5.0,2.8000002,13.0,0.3,2.0,0.7,2.0,5.4,12.0,0.6,5.0,0.6,4.0,0.3,3.0,0.0,0.0,0.3,3.0,15.200001,12.0,6.44
2024-05-22,6.44,6.2,5.87,5.14,8.3,8.3,8.2,7.62,7.48,0.6,4.0,2.8000002,13.0,0.2,2.0,1.9000001,8.0,6.2000003,11.0,0.6,4.0,2.8000002,13.0,0.2,2.0,1.9000001,8.0,6.2000003,11.0,0.0,0.0,0.6,4.0,0.0,0.0,0.0,0.0,0.1,1.0,6.56
2024-05-23,6.56,6.32,5.96,5.22,8.3,8.3,8.3,7.72,7.56,0.0,0.0,0.6,4.0,0.3,2.0,4.5,8.0,2.6999998,11.0,0.0,0.0,0.6,4.0,0.3,2.0,4.5,8.0,2.6999998,11.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.3,2.0,6.66
2024-05-24,6.66,6.44,6.02,5.33,8.0,8.3,8.3,7.82,7.6,0.5,2.0,0.0,0.0,2.8000002,13.0,3.0,9.0,2.6,7.0,0.5,2.0,0.0,0.0,2.8000002,13.0,3.0,9.0,2.6,7.0,0.0,0.0,0.0,0.0,0.6,4.0,0.0,0.0,0.0,0.0,6.8
